Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Pet control accessory features (product.metafields.shopify.pet-control-accessory-features),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
red-heart-shaped-belt-soft-silicone-gag,Red heart-shaped belt soft silicone gag,"<p>Add a playful and seductive touch to your intimate moments with this red heart-shaped belt soft silicone gag. Designed for comfort and style, its gentle silicone material ensures a smooth feel while the adjustable belt offers a secure fit. Perfect for exploring new sensations and enhancing your connection, this gag combines allure with ease for unforgettable experiences.</p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-h9tm2ste,product.metafields.shopify.color-pattern,,,,,,,,81.0,shopify,7,deny,manual,29.99,59.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/15531441461_340828440.jpg?v=1754753141,1,"",false,,,,shopify--color-pattern-h9tm2ste,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/15531441461_340828440.jpg?v=1754753141,g,,,active
red-heart-shaped-belt-soft-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/15640985349_340828440.jpg?v=1754967208,2,"",,,,,,,,,,,,
red-heart-shaped-belt-soft-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/15531459081_340828440.jpg?v=1754967208,3,"",,,,,,,,,,,,
red-heart-shaped-belt-soft-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/15640979434_340828440.jpg?v=1754753140,4,"",,,,,,,,,,,,
red-heart-shaped-belt-soft-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/15640970514_340828440.jpg?v=1754753141,5,"",,,,,,,,,,,,
red-heart-shaped-belt-soft-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/Red_ball_gag.jpg?v=1754812504,6,"",,,,,,,,,,,,
pink-heart-shaped-silicone-gag,heart-shaped silicone gag,"<p>Elevate your playtime with this heart-shaped silicone gag, designed to combine comfort and allure. Its smooth, flexible silicone ensures a gentle fit while the playful heart shape adds a flirty touch to your intimate moments. Perfect for exploring new sensations with style and confidence.</p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-lcgmddze,product.metafields.shopify.color-pattern,,,,,,,,79.0,shopify,5,deny,manual,9.99,29.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9130727737_340828440.jpg?v=1754751890,1,"",false,,,,shopify--color-pattern-lcgmddze; shopify--color-pattern-h9tm2ste,,,,g,,,active
pink-heart-shaped-silicone-gag,,,,,,,,,shopify--color-pattern-h9tm2ste,,,,,,,,,79.0,shopify,7,deny,manual,9.99,29.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01ICwO1T2GnX41Q7XOP__937849060-0-cib_c1eb2bbb-2fef-463e-886a-dd2a618a73f2.jpg?v=1754978877,2,"",,,,,,,,,g,,,
pink-heart-shaped-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9112477259_340828440.jpg?v=1754978877,3,"",,,,,,,,,,,,
pink-heart-shaped-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9112447903_340828440_bc74dd93-1b0a-40bf-8017-fd1f7a08fb36.jpg?v=1754978877,4,"",,,,,,,,,,,,
pink-heart-shaped-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9112486492_340828440.jpg?v=1754978877,5,"",,,,,,,,,,,,
pink-heart-shaped-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9130760687_340828440.jpg?v=1754978877,6,"",,,,,,,,,,,,
pink-heart-shaped-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/Pink_Heart_Gag.jpg?v=1754978877,7,"",,,,,,,,,,,,
pink-heart-shaped-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01ICwO1T2GnX41Q7XOP__937849060-0-cib.jpg?v=1754978877,8,"",,,,,,,,,,,,
pink-heart-shaped-silicone-gag,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01SqVhnO2GnX449zW4t__937849060-0-cib.jpg?v=1754978877,9,"",,,,,,,,,,,,
vegan-leather-double-strap-dondage-vest,Vegan Leather Double-Strap Dondage Vest,"<p>Elevate your allure with this Vegan Leather Double-Strap Bondage Vest, designed to accentuate your curves while offering a bold, edgy look. Crafted from smooth vegan leather, its double straps provide adjustable fit and striking detail, perfect for intimate moments or daring nights out. Embrace confidence and sensuality with this provocative piece that blends style and restraint effortlessly.</p>",Knot Knot,Mature > Erotic > Erotic Clothing,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,177.0,shopify,9,deny,manual,146.00,359.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/302400295.jpg?v=1754383947,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01GteFnN2GnX2FiGh6R__937849060-0-cib.jpg?v=1754966023,g,,,active
vegan-leather-double-strap-dondage-vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01PK42fK2GnX2Gk9lMD__937849060-0-cib.jpg?v=1754966023,2,"",,,,,,,,,,,,
vegan-leather-double-strap-dondage-vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_8701.jpg?v=1754966023,3,"",,,,,,,,,,,,
vegan-leather-double-strap-dondage-vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_8703.jpg?v=1754966023,4,"",,,,,,,,,,,,
vegan-leather-double-strap-dondage-vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01GteFnN2GnX2FiGh6R__937849060-0-cib.jpg?v=1754966023,5,"",,,,,,,,,,,,
vegan-leather-double-strap-dondage-vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01QXXIOc2GnX2CH11m1__937849060-0-cib.jpg?v=1754383991,6,"",,,,,,,,,,,,
vegan-leather-double-strap-dondage-vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01Y68aSW2GnX2BmHsiA__937849060-0-cib.jpg?v=1754383991,7,"",,,,,,,,,,,,
vegan-leather-double-strap-dondage-vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01fCsnUH2GnX2FiTePY__937849060-0-cib.jpg?v=1754383991,8,"",,,,,,,,,,,,
vegan-leather-double-strap-dondage-vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/WechatIMG307.png?v=1754386510,9,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,Gecko Tail Silone Butt Plug - Red & Black,"<p>Experience thrilling sensations with the Gecko Tail Silicone Butt Plug in striking red and black. Crafted from smooth silicone, it offers comfortable wear and easy insertion. Its unique tail design adds a playful, seductive touch, perfect for enhancing intimate moments and exploring new pleasures. Elevate your experience with this alluring accessory that combines style and sensation.</p>
<p><meta charset=""utf-8"">The tail part is 20.5cm long and the anal plug part is 8cm long.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-h9tm2ste,product.metafields.shopify.color-pattern,,,,,,,,82.0,shopify,9,continue,manual,89.00,178.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01OtOPqK2GnX2AfABXs__937849060-0-cib.jpg?v=1754819493,1,"",false,,,,shopify--color-pattern-h9tm2ste; blue; shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01OtOPqK2GnX2AfABXs__937849060-0-cib.jpg?v=1754819493,g,,,active
gecko-tail-silone-butt-plug-red-black,,,,,,,,,blue,,,,,,,,,82.0,shopify,6,continue,manual,89.00,178.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN013W3EWy2GnX2CAQbsm__937849060-0-cib_cf5b6871-e831-4aef-92cd-9f1196263714.jpg?v=1754978811,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN013W3EWy2GnX2CAQbsm__937849060-0-cib_cf5b6871-e831-4aef-92cd-9f1196263714.jpg?v=1754978811,g,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,shopify--color-pattern-dgy1dvxa,,,,,,,,,82.0,shopify,7,continue,manual,89.00,178.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01WmPdZd2GnX28hFBDp__937849060-0-cib.jpg?v=1754978811,3,"",,,,,,,,,g,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01jrDaid2GnX28hEF01__937849060-0-cib.jpg?v=1754978811,4,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01sWkV7z2GnX23HnrdD__937849060-0-cib.jpg?v=1754978811,5,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01x07Gps2GnX2Cqly9R__937849060-0-cib.jpg?v=1754978811,6,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN013W3EWy2GnX2CAQbsm__937849060-0-cib.jpg?v=1754978811,7,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN019ycESs2GnX27iXcYx__937849060-0-cib.jpg?v=1754978811,8,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01jtwF8z2GnX27EgmjR__937849060-0-cib.jpg?v=1754978811,9,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4490031909_340828440.jpg?v=1754978811,10,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4486507430_340828440.jpg?v=1754978811,11,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-red-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4486495685_340828440.jpg?v=1754978811,12,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-fluorescent-green,Gecko Tail Silone Butt Plug - Fluorescent,"<p><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">体验活力荧光绿壁虎尾硅胶肛塞带来的刺激快感。它采用光滑且对身体无害的硅胶制成，独特的尾部设计为您的私密时刻增添一抹俏皮性感。无论是新手还是经验丰富的用户，它都能提供舒适的佩戴和轻松的插入体验，并以大胆醒目的风格提升您的愉悦感。</span></span></p>
<p><meta charset=""utf-8""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">尾部长20.5cm，肛塞部分长8cm。</span></span></p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,green,product.metafields.shopify.color-pattern,,,,,,,,82.0,shopify,11,deny,manual,99.00,196.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01L38oBq2GnX3KSHNUY__937849060-0-cib.jpg?v=1754968206,1,"",false,,,,green; shopify--color-pattern-lcgmddze; shopify--color-pattern-oznpahsa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01C65WAd2GnX3NmG4cI__937849060-0-cib.jpg?v=1754968206,g,,,active
gecko-tail-silone-butt-plug-fluorescent-green,,,,,,,,,shopify--color-pattern-lcgmddze,,,,,,,,,82.0,shopify,7,deny,manual,99.00,196.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01N3uadS2GnX3Go164j__937849060-0-cib.jpg?v=1754968206,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01qJvDbw2GnX3FBTelL__937849060-0-cib_b264e289-0e11-45eb-97a3-66e28fdfa517.jpg?v=1754968206,g,,,
gecko-tail-silone-butt-plug-fluorescent-green,,,,,,,,,shopify--color-pattern-oznpahsa,,,,,,,,,82.0,shopify,10,deny,manual,99.00,196.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01qJvDbw2GnX3FBTelL__937849060-0-cib_b264e289-0e11-45eb-97a3-66e28fdfa517.jpg?v=1754968206,3,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01JdiX1v2GnX3M3vlBh__937849060-0-cib.jpg?v=1754968206,g,,,
gecko-tail-silone-butt-plug-fluorescent-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01C65WAd2GnX3NmG4cI__937849060-0-cib.jpg?v=1754968206,4,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-fluorescent-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01lGzmvJ2GnX3PXdjDk__937849060-0-cib.jpg?v=1754968206,5,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-fluorescent-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01PztVUh2GnX3Ksy9UG__937849060-0-cib.jpg?v=1754968206,6,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-fluorescent-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01JdiX1v2GnX3M3vlBh__937849060-0-cib.jpg?v=1754968206,7,"",,,,,,,,,,,,
gecko-tail-silone-butt-plug-fluorescent-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01wHw6eq2GnX3B12PiZ__937849060-0-cib_1.jpg?v=1754968206,8,"",,,,,,,,,,,,
vegan-leather-rivet-headband,Vegan leather rivet headband,"<p>Add a provocative edge to your ensemble with this vegan leather rivet headband. Crafted from smooth, cruelty-free leather and adorned with bold rivets, it exudes a sexy, rebellious vibe perfect for expressing your daring side.</p>",我的商店,Apparel & Accessories > Clothing Accessories > Hair Accessories > Headbands,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,420.0,shopify,6,deny,manual,280.00,498.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3088189200_340828440.jpg?v=1754320087,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3088189200_340828440.jpg?v=1754320087,g,,,active
vegan-leather-rivet-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3088973096_340828440.jpg?v=1754968301,2,"",,,,,,,,,,,,
vegan-leather-rivet-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3090342899_340828440.jpg?v=1754968301,3,"",,,,,,,,,,,,
vegan-leather-rivet-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3090360595_340828440.jpg?v=1754968301,4,"",,,,,,,,,,,,
vegan-leather-rivet-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3090363510_340828440.jpg?v=1754968301,5,"",,,,,,,,,,,,
vegan-leather-rivet-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3088982560_340828440.jpg?v=1754320087,6,"",,,,,,,,,,,,
static-tape,Static Tape,"<p>Experience the thrilling restraint of Static Tape, designed to hold you securely while adding an electrifying edge to your play. Its adhesive gently grips the skin without discomfort, allowing for easy application and removal. Perfect for exploring sensation and control, this tape enhances intimacy with a sleek, sexy touch. Elevate your moments with a product that combines safety and seduction effortlessly.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,50.0,shopify,5,deny,manual,8.99,13.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01DUog982GnXJDEmlQW__937849060-0-cib.jpg?v=1754318249,1,"",false,,,m,shopify--color-pattern-dgy1dvxa; shopify--color-pattern-lcgmddze; shopify--color-pattern-ygcahjbp; shopify--color-pattern-h9tm2ste; shopify--color-pattern-p0rmsaem,pvc,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01uzfnwK2GnXJARVy0X__937849060-0-cib.jpg?v=1754968526,g,,,active
static-tape,,,,,,,,,shopify--color-pattern-lcgmddze,,,,,,,,,50.0,shopify,8,deny,manual,8.99,13.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01uzfnwK2GnXJARVy0X__937849060-0-cib.jpg?v=1754968526,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01JfZOCE2GnXJEbbHQn__937849060-0-cib.jpg?v=1754968526,g,,,
static-tape,,,,,,,,,shopify--color-pattern-ygcahjbp,,,,,,,,,50.0,shopify,8,deny,manual,8.99,13.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01JfZOCE2GnXJEbbHQn__937849060-0-cib.jpg?v=1754968526,3,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01Yv6ILn2GnXJH7EimZ__937849060-0-cib.jpg?v=1754318248,g,,,
static-tape,,,,,,,,,shopify--color-pattern-h9tm2ste,,,,,,,,,50.0,shopify,7,deny,manual,8.99,13.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01JuGDRM2GnXJH7D2hL__937849060-0-cib.jpg?v=1754968526,4,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01p2E7742GnXJCMMaUA__937849060-0-cib.jpg?v=1754968526,g,,,
static-tape,,,,,,,,,shopify--color-pattern-p0rmsaem,,,,,,,,,50.0,shopify,7,deny,manual,8.99,13.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01p2E7742GnXJCMMaUA__937849060-0-cib.jpg?v=1754968526,5,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN0186OFkG2GnXJDEtLHO__937849060-0-cib.jpg?v=1754318249,g,,,
static-tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01Yv6ILn2GnXJH7EimZ__937849060-0-cib.jpg?v=1754318248,6,"",,,,,,,,,,,,
static-tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN0186OFkG2GnXJDEtLHO__937849060-0-cib.jpg?v=1754318249,7,"",,,,,,,,,,,,
lace-headband,Lace Headband,"<p>Elevate your allure with this seductive lace headband, designed to add a touch of provocative elegance to any look. Its delicate lace pattern enhances your style with a hint of mystery and sensuality, perfect for intimate moments or daring fashion statements. Comfortable and lightweight, it effortlessly complements your boldest outfits.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,16.0,shopify,6,deny,manual,79.00,140.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01chfbP02GnX7cpW48z__937849060-0-cib.jpg?v=1754317202,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01chfbP02GnX7cpW48z__937849060-0-cib.jpg?v=1754317202,g,,,active
lace-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01zjpbNG2GnX7WUrmBB__937849060-0-cib.jpg?v=1754968731,2,"",,,,,,,,,,,,
lace-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01KH7kNS2GnX7bcCw3u__937849060-0-cib.jpg?v=1754968731,3,"",,,,,,,,,,,,
lace-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01UFUcUc2GnX7U5UEq1__937849060-0-cib.jpg?v=1754968731,4,"",,,,,,,,,,,,
lace-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN019F5PGI1Bs2lMnEHOm__0-0-cib.jpg?v=1754968731,5,"",,,,,,,,,,,,
lace-headband,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN016DYUro2GnX7YlYcTQ__937849060-0-cib.jpg?v=1754968731,6,"",,,,,,,,,,,,
silicone-gag-red,Silicone Gag,"<p>Elevate your intimate play with this sexy Silicone Gag, crafted from smooth, body-safe silicone for a comfortable yet firm fit. Its flexible design allows for easy wear while enhancing the thrill of submission and control. Perfect for adding a daring touch to your BDSM sessions, this gag combines sensuality with safety for unforgettable experiences.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-h9tm2ste,product.metafields.shopify.color-pattern,,,,,,,,89.0,shopify,5,continue,manual,89.00,145.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01IZS6E02GnX7J9JY8i__937849060-0-cib.jpg?v=1754316340,1,"",false,,,,shopify--color-pattern-h9tm2ste; shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01IZS6E02GnX7J9JY8i__937849060-0-cib.jpg?v=1754316340,g,,,active
silicone-gag-red,,,,,,,,,shopify--color-pattern-dgy1dvxa,,,,,,,,,89.0,shopify,7,continue,manual,89.00,145.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01oImfQV2GnX7lOUPBi__937849060-0-cib_050cc07a-336b-405a-9684-cda54ba06d5c.jpg?v=1754978668,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01oImfQV2GnX7lOUPBi__937849060-0-cib_050cc07a-336b-405a-9684-cda54ba06d5c.jpg?v=1754978668,g,,,
silicone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01Ja8RDN2GnX7BjNFVW__937849060-0-cib.jpg?v=1754978668,3,"",,,,,,,,,,,,
silicone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01jZvxY82GnX7E462p7__937849060-0-cib.jpg?v=1754978668,4,"",,,,,,,,,,,,
silicone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01gTqOlO2GnX7H8fR1A__937849060-0-cib.jpg?v=1754978668,5,"",,,,,,,,,,,,
silicone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01FlPGLR2GnX7Dbcfk0__937849060-0-cib.jpg?v=1754978668,6,"",,,,,,,,,,,,
silicone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01MidZ932GnX7FNcrTt__937849060-0-cib.jpg?v=1754978668,7,"",,,,,,,,,,,,
silicone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01oImfQV2GnX7lOUPBi__937849060-0-cib.jpg?v=1754978668,8,"",,,,,,,,,,,,
silicone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01TXo0uw2GnX7h6a40b__937849060-0-cib.jpg?v=1754978668,9,"",,,,,,,,,,,,
silicone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01HNLg6H2GnX7fYDtz4__937849060-0-cib.jpg?v=1754978668,10,"",,,,,,,,,,,,
vegan-leather-crop-black,Vegan-leather Crop,"<p><meta charset=""utf-8"">Unleash your desires with this Vegan-leather Crop, crafted from smooth, cruelty-free material that combines style and sensation. Its sleek design offers a confident grip, perfect for adding a provocative touch to your intimate moments.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,51.0,shopify,4,deny,manual,68.00,79.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/29092406B.jpg?v=1754305888,1,"",false,,,,shopify--color-pattern-dgy1dvxa; shopify--color-pattern-h9tm2ste,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/29092406B.jpg?v=1754305888,g,,,active
